ticker,name,period,total_assets,total_equity,stockholders_equity,retained_earnings,short_term_debt,long_term_debt,bps,equity_ratio,revenue,operating_income,ordinary_income,net_income,basic_eps,roe,roa,operating_cf,investing_cf,financing_cf,capex,cash_equivalents,operating_cf_margin,dps,dividend_payment,buyback,payout_ratio,total_return_ratio,doe,price,shares_outstanding,market_cap,per,pbr,dividend_yield,total_liabilities,interest_bearing_debt,net_cash,net_cash_ratio
3892,,2025-05,16593530000.0,12944348000.0,10668085000.0,9563628000.0,,,2790.49,78.0,11522767000.0,1032587000.0,1147883000.0,798698000.0,172.32,6.17,4.81,-1569292000.0,-395120000.0,-164909000.0,-650000000.0,4466006000.0,-13.62,40.0,139019000.0,,23.2,23.2,1.5,,3823014,,,,,3649182000.0,,816824000.0,
3895,,2025-03,12309130000.0,7264884000.0,7227761000.0,6091510000.0,,904522000.0,930.51,59.0,13403100000.0,695010000.0,792085000.0,672450000.0,86.22,9.26,5.46,52404000.0,-487760000.0,-675512000.0,-462000000.0,799509000.0,0.39,18.0,124462000.0,,20.9,20.9,2.0,423.0,7767526,3285663498.0,4.906054279749478,0.45226647775793805,4.25531914893617,5044246000.0,904522000.0,-4244737000.0,-1.2918964472727632
3896,,2025-03,27188882000.0,7583708000.0,3732196000.0,1085821000.0,2396602000.0,9074030000.0,533.25,19.6,17124457000.0,432414000.0,279465000.0,35867000.0,3.59,0.67,0.13,160868000.0,-5179646000.0,4823633000.0,-5000000000.0,739355000.0,0.94,,,,,,,,6998961,,,,,19605174000.0,11470632000.0,-18865819000.0,
3900,,2025-09,15690790000.0,6746063000.0,6335487000.0,624970000.0,597062000.0,3315071000.0,403.97,40.7,22657413000.0,1759112000.0,1759193000.0,-257066000.0,-16.28,-4.057557059149517,-1.6383241379178486,1738297000.0,-1061508000.0,1490746000.0,-1899000.0,8282371000.0,7.67,,283561000.0,25000.0,,,,,15683063,,,,,8944727000.0,3912133000.0,-662356000.0,
3901,,2025-12,8808000000.0,6574000000.0,6401195000.0,6738689000.0,,,512.71,74.2,5570000000.0,2095000000.0,2146000000.0,1519709000.0,116.16,23.25,17.25,1809198000.0,-2489893000.0,-1590494000.0,-79989000.0,3802363000.0,32.48,52.0,634959000.0,999827000.0,44.8,110.6,10.3,1544.0,12485020,19276870880.0,13.292011019283747,2.932289455430484,3.3678756476683938,2234000000.0,,1568363000.0,0.08135983323036088
3902,,2025-12,4778000000.0,3111000000.0,3074883000.0,2790243000.0,,,81.24,64.4,6539000000.0,349000000.0,360000000.0,280242000.0,7.4,9.11,5.87,782205000.0,-96927000.0,-319328000.0,-62376000.0,1713216000.0,11.96,,,,,,,,37849372,,,,,1667000000.0,,46216000.0,
3903,,2025-04,23884755000.0,17880345000.0,15587942000.0,-1095211000.0,2000000000.0,83359000.0,337.45,69.9,8942741000.0,370823000.0,2103632000.0,2063322000.0,43.5,12.35,8.64,-881114000.0,-1662076000.0,3773445000.0,-1660268000.0,6078513000.0,-9.85,,,,,,,,46193338,,,,,6004410000.0,2083359000.0,74103000.0,
3904,,2025-12,13556000000.0,6297000000.0,5746919000.0,4092733000.0,499165000.0,1800918000.0,373.81,42.5,20094000000.0,1071000000.0,850000000.0,683924000.0,42.63,11.87,5.05,932685000.0,87236000.0,-576096000.0,-580096000.0,5250215000.0,4.64,3.9,62823000.0,391300000.0,9.1,66.3,1.1,428.0,15373903,6580030484.0,10.039878020173585,1.0449468769255201,0.9112149532710281,7259000000.0,2300083000.0,-2008785000.0,-0.30528505983134285
3905,,2025-03,4593971000.0,2400153000.0,2282996000.0,-2196537000.0,950832000.0,226745000.0,130.74,50.4,2942635000.0,-496001000.0,-613224000.0,-654991000.0,-37.4,-28.689975803724582,-14.257621565308096,-83408000.0,-1192735000.0,163550000.0,-1021000000.0,505038000.0,-2.83,,,46000.0,,,,,17462108,,,,,2193818000.0,1177577000.0,-1688780000.0,
3906,,2021-12,4551340000.0,3787371000.0,3781036000.0,687356000.0,24548000.0,,849.07,83.2,3338207000.0,436900000.0,435424000.0,353704000.0,79.6,9.34,7.77,691650000.0,-8686000.0,-40621000.0,-39657000.0,3246135000.0,20.72,,,691000.0,,0.2,,,4453149,,,,,763969000.0,24548000.0,2482166000.0,
3907,,2025-11,2802000000.0,1854000000.0,1854000000.0,-334000000.0,,207000000.0,675.42,66.2,4303000000.0,147000000.0,148000000.0,206000000.0,75.05,11.11,7.35,322000000.0,-46000000.0,73000000.0,-46000000.0,1585000000.0,7.48,10.0,,,13.4,,1.4,,2744958,,,,,948000000.0,207000000.0,637000000.0,
3908,,2025-03,1735753000.0,1291710000.0,1261897000.0,754150000.0,10000000.0,50000000.0,271.1,72.7,1906946000.0,75493000.0,102944000.0,144924000.0,31.92,11.48,8.35,208583000.0,31295000.0,-111096000.0,-37883000.0,1307016000.0,10.94,,,6237000.0,,4.3,,450.0,4654728,2094627600.0,14.097744360902254,1.6215927723715076,,444043000.0,60000000.0,862973000.0,0.41199352094854474
3909,,2024-12,3486185000.0,1294889000.0,795597000.0,-932061000.0,900000000.0,722335000.0,92.81,22.8,6211422000.0,-165842000.0,-243821000.0,-742757000.0,-104.86,-93.35844655020067,-21.305725312913687,-672970000.0,-193353000.0,811202000.0,-304576000.0,1233814000.0,-10.83,,,,,,,,8572319,,,,,2191296000.0,1622335000.0,-957482000.0,
3910,,2025-03,2440956000.0,674472000.0,667428000.0,246695000.0,300000000.0,539670000.0,122.97,27.3,3290195000.0,-23482000.0,-40715000.0,-118568000.0,-21.85,-17.764912469959306,-4.857441100945695,276073000.0,-234144000.0,-147384000.0,-431612000.0,606324000.0,8.39,4.0,21710000.0,,-18.3,,3.0,,5427567,,,,,1766484000.0,839670000.0,-1160160000.0,
3911,,2025-12,9205000000.0,6896000000.0,6876147000.0,70311000.0,100000000.0,,147.34,74.7,15826000000.0,2079000000.0,1411000000.0,1086000000.0,23.27,15.79,11.8,4530000000.0,-1697000000.0,-192000000.0,-16802000.0,5498628000.0,28.62,,,,,,,,46668569,,,,,2309000000.0,100000000.0,3189628000.0,
3912,,2025-12,3979000000.0,3083000000.0,3080914000.0,4131328000.0,,,431.9,77.5,3427000000.0,1121000000.0,1145000000.0,488000000.0,67.59,15.83,12.26,864000000.0,-1622000000.0,-813000000.0,,1540340000.0,25.21,44.0,422396000.0,390308000.0,65.0,145.0,10.0,1165.0,7133396,8310406340.0,17.236277555851455,2.6955583327927344,3.776824034334764,896000000.0,,644340000.0,0.07753411489623983
3913,,2025-12,1676000000.0,1390000000.0,1339306000.0,127770000.0,,79999000.0,598.24,82.9,961000000.0,165000000.0,168000000.0,203000000.0,87.11,14.6,12.11,262000000.0,-5000000.0,83000000.0,-5186000.0,1276587000.0,27.26,,,16144000.0,,8.0,,,2238743,,,,,286000000.0,79999000.0,990587000.0,
3914,,2025-12,5292000000.0,3368000000.0,3128876000.0,3169859000.0,,530010000.0,495.11,61.5,3625000000.0,549000000.0,600000000.0,418000000.0,63.43,12.84,7.9,458000000.0,-88000000.0,13000000.0,-217250000.0,2375218000.0,12.63,,,231659000.0,,55.4,,2429.0,6319557,15350203953.0,38.29418256345578,4.557661506235155,,1924000000.0,530010000.0,451218000.0,0.0293949188806586
3915,,2025-02,19470090000.0,12839545000.0,8953816000.0,5800091000.0,200000000.0,2286000.0,857.93,56.9,24709987000.0,1452172000.0,1603866000.0,1018427000.0,78.94,9.2,5.23,1558523000.0,-1008785000.0,345438000.0,-899699000.0,6512437000.0,6.31,,,201000.0,,0.0,,,10436534,,,,,6630545000.0,202286000.0,-118108000.0,
3916,,2025-06,11271122000.0,8182226000.0,7768352000.0,8170350000.0,,,274.39,71.6,24159035000.0,3013992000.0,3027785000.0,2178368000.0,73.69,26.98,19.33,2394103000.0,10944000.0,-1546191000.0,-36211000.0,5337753000.0,9.91,36.0,791108000.0,488041000.0,49.0,71.4,26.2,,28311352,,,,,3088896000.0,,2248857000.0,
3917,,2025-03,5960889000.0,2572580000.0,2483954000.0,-424644000.0,500000000.0,747500000.0,318.61,41.7,6708400000.0,219066000.0,208390000.0,13901000.0,1.83,0.56,0.23,53911000.0,-581951000.0,395235000.0,-529262000.0,2738928000.0,0.8,,,,,,,,7796221,,,,,3388309000.0,1247500000.0,-649381000.0,
3918,,2025-03,15900301000.0,9452247000.0,9031381000.0,3680383000.0,,285800000.0,906.91,56.5,13278225000.0,679893000.0,697734000.0,489193000.0,49.39,5.45,3.08,641176000.0,14417000.0,-537492000.0,-36201000.0,4073031000.0,4.83,25.0,277314000.0,,50.6,50.6,2.8,,9958409,,,,,6448054000.0,285800000.0,-2375023000.0,
3919,,2022-02,9337723000.0,5487566000.0,5475201000.0,5087438000.0,1100000000.0,212496000.0,694.78,58.7,7806949000.0,1660920000.0,1695580000.0,1103237000.0,140.72,20.12,11.81,1531821000.0,-250487000.0,-311257000.0,-77000000.0,6101293000.0,19.62,25.0,195752000.0,841000.0,17.8,17.9,3.9,,7880481,,,,,3850157000.0,1312496000.0,2251136000.0,
391A,,2025-04,12235682000.0,4269179000.0,4269179000.0,4124154000.0,690000000.0,4405744000.0,3931.1,34.9,5438646000.0,690251000.0,611340000.0,817986000.0,753.21,19.16,6.69,643928000.0,2749379000.0,-2742123000.0,-153767000.0,1818808000.0,11.84,50.0,24805000.0,,3.03,,,,1086001,,,,,7966503000.0,5095744000.0,-6147695000.0,
3920,,2025-09,3739294000.0,2273076000.0,2246191000.0,1576723000.0,800000000.0,,409.01,60.8,2404511000.0,565083000.0,574648000.0,410714000.0,74.07,18.07,10.98,701470000.0,-125497000.0,-88054000.0,-100819000.0,2414134000.0,29.17,12.0,55438000.0,,16.2,16.2,2.9,,5491775,,,,,1466218000.0,800000000.0,947916000.0,
3921,,2025-01,9240361000.0,6313886000.0,6197231000.0,5699099000.0,,,450.67,68.3,7263470000.0,1951178000.0,2049886000.0,1414109000.0,100.41,22.42,15.3,2061766000.0,-452864000.0,-1488279000.0,-313696000.0,5379660000.0,28.39,40.0,536921000.0,951279000.0,39.8,107.1,9.1,,13751150,,,,,2926475000.0,,2453185000.0,
3922,,2025-02,8241684000.0,6904499000.0,6826422000.0,6010403000.0,,,506.74,82.9,8003435000.0,1877328000.0,1873309000.0,1118896000.0,83.17,16.38,13.58,1370530000.0,-312361000.0,10299000.0,-274692000.0,5605260000.0,17.12,10.3,,313000.0,12.4,12.4,2.2,,13471251,,,,,1337185000.0,,4268075000.0,
3923,,2025-03,31654000000.0,21977000000.0,20949000000.0,20259000000.0,,,60.65,69.4,48904000000.0,10192000000.0,10218000000.0,8003000000.0,22.09,36.42,25.28,9006000000.0,-3465000000.0,-1180000000.0,-1361000000.0,11366000000.0,18.42,2.25,425000000.0,1000000.0,10.2,10.2,4.6,,345408079,,,,,9677000000.0,,1689000000.0,
3924,,2025-03,8348284000.0,5994685000.0,5899091000.0,5129779000.0,,,332.75,71.6,13730729000.0,1433806000.0,1463371000.0,1023309000.0,57.0,17.13,12.26,829675000.0,-9289000.0,-771943000.0,-120670000.0,3616429000.0,6.04,36.0,771943000.0,,66.7,66.7,11.6,896.0,17728297,15884554112.0,15.719298245614034,2.649772942531593,4.017857142857143,2353599000.0,,1262830000.0,0.07950050036632718
3925,,2025-03,7526060000.0,6382788000.0,6382788000.0,6071755000.0,,,472.24,84.8,8000645000.0,2606351000.0,2608474000.0,1782293000.0,131.87,27.92,23.68,1994562000.0,-138812000.0,-970446000.0,-347000000.0,5346541000.0,24.93,60.0,743371000.0,,45.5,45.5,13.7,,13515983,,,,,1143272000.0,,4203269000.0,
3926,,2025-03,4802004000.0,4344477000.0,4589787000.0,3485773000.0,,,139.53,90.1,2405078000.0,-102059000.0,-101377000.0,-120685000.0,-3.89,-2.629424851305736,-2.5132215633306427,-4685000.0,-413883000.0,-21000.0,-19555000.0,2207825000.0,-0.19,,,21000.0,,,,348.0,32894624,11447329152.0,-89.46015424164524,2.634915353907962,,457527000.0,,1750298000.0,0.15290011991087019
3927,,2025-03,5604216000.0,1729623000.0,1522850000.0,148664000.0,297000.0,275006000.0,285.77,27.3,4373104000.0,187400000.0,165979000.0,109457000.0,20.75,7.17,1.95,-14285000.0,-147977000.0,281236000.0,-12526000.0,1522935000.0,-0.33,,,38000.0,,0.0,,,5328935,,,,,3874593000.0,275303000.0,-2351658000.0,
3928,,2025-12,4688000000.0,1521000000.0,1495485000.0,230861000.0,33600000.0,708126000.0,177.86,32.4,7478000000.0,374000000.0,308000000.0,228000000.0,26.78,14.99,4.86,803000000.0,-326000000.0,-492000000.0,-326943000.0,2372984000.0,10.74,,,,,,,,8408214,,,,,3167000000.0,741726000.0,-794016000.0,
3929,,2025-03,2521321000.0,1575456000.0,1551287000.0,-378678000.0,,139962000.0,131.76,61.2,2905402000.0,136975000.0,72685000.0,170042000.0,16.54,11.02,6.74,158656000.0,-188556000.0,1098882000.0,-246265000.0,1411601000.0,5.46,,,,,,,,11773580,,,,,945865000.0,139962000.0,465736000.0,
3930,,2025-07,3450970000.0,2816196000.0,2808749000.0,2436739000.0,,,945.11,81.6,3794875000.0,339492000.0,339578000.0,230882000.0,77.61,8.2,6.69,711577000.0,-38434000.0,2011000.0,-177697000.0,2121864000.0,18.75,,,138000.0,,0.1,,1074.0,2971875,3191793750.0,13.838422883649015,1.133370599915631,,634774000.0,,1487090000.0,0.4659104304593616
3931,,2025-01,2647917000.0,1125005000.0,1119196000.0,362386000.0,750000000.0,164185000.0,621.32,42.3,4127574000.0,90029000.0,74249000.0,5519000.0,3.05,0.49,0.21,-33438000.0,-80298000.0,-266771000.0,-26918000.0,847242000.0,-0.81,25.0,45170000.0,,816.9,816.9,3.9,,1801319,,,,,1522912000.0,914185000.0,-675670000.0,
3932,,2025-03,54632000000.0,41455000000.0,40032000000.0,34734000000.0,,3100000000.0,2851.06,75.3,23652000000.0,3915000000.0,4233000000.0,1646000000.0,114.15,4.0,3.01,3639000000.0,-1240000000.0,-2137000000.0,-345000000.0,31062000000.0,15.39,95.0,1156000000.0,,83.2,83.2,3.4,,14041093,,,,,13177000000.0,3100000000.0,17885000000.0,
3933,,2025-03,10614789000.0,3841165000.0,3083905000.0,3075248000.0,392372000.0,1415751000.0,413.66,29.1,6896797000.0,677928000.0,661188000.0,423814000.0,56.93,13.74,3.99,-194434000.0,-902695000.0,970895000.0,-123700000.0,3125853000.0,-2.82,12.0,51989000.0,,21.1,21.1,3.1,,7455168,,,,,6773624000.0,1808123000.0,-3647771000.0,
3934,,2025-03,11861490000.0,7940571000.0,7925181000.0,7137371000.0,400000000.0,1285000000.0,1349.4,66.8,12745109000.0,1220502000.0,1236356000.0,830895000.0,141.17,10.48,7.0,1209481000.0,-102408000.0,-9580000.0,-123994000.0,4229274000.0,9.49,43.0,117810000.0,36013000.0,30.5,34.8,3.3,1862.0,5873114,10935738268.0,13.18977119784657,1.3771979707756532,2.309344790547798,3920919000.0,1685000000.0,308355000.0,0.028196998907911316
3935,,2025-02,2997553000.0,1371218000.0,1370193000.0,605333000.0,237400000.0,489637000.0,221.08,45.7,3607053000.0,262857000.0,237581000.0,234016000.0,38.17,17.08,7.81,246829000.0,-5322000.0,112590000.0,-23080000.0,1767477000.0,6.84,7.0,30639000.0,,18.3,18.3,3.4,,6197724,,,,,1626335000.0,727037000.0,141142000.0,
3936,,2025-03,1772506000.0,1175891000.0,710086000.0,-836697000.0,235000000.0,,19.66,40.4,3071643000.0,-261140000.0,-277599000.0,-320046000.0,-8.79,-45.071442050681185,-18.05613069857027,-542777000.0,23797000.0,191431000.0,-5539000.0,653996000.0,-17.67,,,,,,,,36118311,,,,,596615000.0,235000000.0,57381000.0,
3937,,2025-03,7870406000.0,5601792000.0,5293347000.0,3838765000.0,100000000.0,,456.77,70.4,6340989000.0,1315569000.0,1341490000.0,858398000.0,71.13,15.5,10.91,930831000.0,18799000.0,-126432000.0,-310051000.0,4860452000.0,14.68,40.0,154238000.0,56000.0,56.2,56.2,8.7,,11588648,,,,,2268614000.0,100000000.0,2591838000.0,
3938,,2019-12,541352000000.0,174663000000.0,158133000000.0,-53524000000.0,,,659.96,29.2,227485000000.0,-38997000000.0,,-46888000000.0,-196.07,-29.650989989439267,-8.661277689931875,-3105000000.0,-43133000000.0,6112000000.0,-10319000000.0,217345000000.0,-1.36,,,8000000.0,0.0,,0.0,,239609976,,,,,366689000000.0,,-149344000000.0,
3939,,2025-09,6542237000.0,4649304000.0,4628907000.0,4709726000.0,,306009000.0,97.97,71.1,5500786000.0,1606662000.0,1612858000.0,1111528000.0,23.42,23.91,16.99,1292904000.0,-743548000.0,-651111000.0,-448443000.0,3327111000.0,23.5,7.5,308472000.0,,32.0,32.0,8.4,,47248208,,,,,1892933000.0,306009000.0,1434178000.0,
3940,,2025-12,3977000000.0,3526000000.0,3491764000.0,2915576000.0,,,76.43,88.6,3321000000.0,586000000.0,593000000.0,404000000.0,8.83,11.46,10.16,372000000.0,-250000000.0,-276000000.0,-11898000.0,2700032000.0,11.2,3.55,150821000.0,123982000.0,40.2,70.9,4.8,,45685777,,,,,451000000.0,,2249032000.0,
3941,,2025-03,1243116000000.0,500244000000.0,354065000000.0,300680000000.0,157722000000.0,174717000000.0,1872.24,37.3,993251000000.0,37408000000.0,39178000000.0,28979000000.0,116.94,6.25,2.33,77008000000.0,-97283000000.0,-14485000000.0,-99675000000.0,70551000000.0,7.75,30.0,8235000000.0,1000000.0,25.7,25.7,1.7,,189113041,,,,,742872000000.0,332439000000.0,-672321000000.0,
3943,,2025-03,26692000000.0,18724000000.0,17858000000.0,17973000000.0,525000000.0,,2395.67,69.9,23485000000.0,904000000.0,1130000000.0,944000000.0,121.45,5.06,3.54,2160000000.0,-1774000000.0,-388000000.0,-1441000000.0,7311000000.0,9.2,51.0,252000000.0,,,0.0,2.2,,7454282,,,,,7968000000.0,525000000.0,-657000000.0,
3944,,2025-12,20370000000.0,10825000000.0,6949000000.0,4305000000.0,980000000.0,1349000000.0,9011.92,49.1,17865000000.0,433000000.0,471000000.0,315000000.0,284.7,3.15,1.55,1059000000.0,-725000000.0,-665000000.0,-388000000.0,1604000000.0,5.93,50.0,56000000.0,32000000.0,17.5,27.7,0.6,2372.0,771089,1829023108.0,8.331577098700386,0.1689628737182448,2.1079258010118047,9545000000.0,2329000000.0,-7941000000.0,-4.3416619315888925
3945,,2025-03,14600000000.0,4730000000.0,4228000000.0,1984000000.0,1147000000.0,1726000000.0,3180.38,32.3,27579000000.0,901000000.0,1022000000.0,976000000.0,658.37,20.69,6.68,801000000.0,239000000.0,-763000000.0,-316000000.0,2780000000.0,2.9,105.0,133000000.0,,15.9,15.9,3.5,,1329400,,,,,9870000000.0,2873000000.0,-7090000000.0,
3946,,2025-03,206825000000.0,93371000000.0,85119000000.0,64509000000.0,10096000000.0,50328000000.0,5631.64,44.8,219613000000.0,9360000000.0,9400000000.0,6508000000.0,395.42,7.02,3.15,18142000000.0,-8262000000.0,-7054000000.0,-7417000000.0,20869000000.0,8.26,100.0,1316000000.0,2000000.0,25.3,25.3,1.8,,15114424,,,,,113454000000.0,60424000000.0,-92585000000.0,
3947,,2025-12,84874000000.0,47840000000.0,37028547000.0,17347847000.0,6775545000.0,,4805.56,55.2,67083000000.0,2881000000.0,3557000000.0,3178092000.0,320.18,6.78,3.74,5232352000.0,-5756928000.0,1909200000.0,-1935612000.0,5100333000.0,7.8,80.0,700420000.0,508216000.0,25.0,41.0,1.7,2417.0,7705355,18623843035.0,7.548878755699919,0.38929437782190635,3.3098882912701697,37034000000.0,6775545000.0,-31933667000.0,-1.714665815212612
3948,,2025-12,11555000000.0,9371000000.0,8659016000.0,7648877000.0,,,1741.56,81.1,7743000000.0,202000000.0,280000000.0,151000000.0,27.59,1.61,1.31,257644000.0,-239843000.0,-520300000.0,-201565000.0,3307864000.0,3.33,45.0,221110000.0,213169000.0,162.3,303.5,2.6,,4971988,,,,,2184000000.0,,1123864000.0,
3950,,2025-12,104212000000.0,76997000000.0,74186000000.0,72954000000.0,,429000000.0,1384.88,73.9,103125000000.0,7207000000.0,7532000000.0,6024000000.0,107.11,7.83,5.78,6862000000.0,3514000000.0,-3553000000.0,-3951000000.0,23551000000.0,6.65,41.33,2329000000.0,1000000000.0,,16.6,3.1,,53568540,,,,,27215000000.0,429000000.0,-3664000000.0,
3951,,2025-03,70462000000.0,35572000000.0,32278000000.0,29324000000.0,99000000.0,11773000000.0,1613.78,48.6,43945000000.0,2076099000.0,2165000000.0,1704000000.0,80.19,4.97,2.42,4530000000.0,-3545000000.0,-46000000.0,-4654000000.0,9978000000.0,10.31,38.0,809807000.0,98730000.0,47.4,53.2,2.4,,20001487,,,,,34890000000.0,11872000000.0,-24912000000.0,
3952,,2025-03,15236000000.0,13279000000.0,12366630000.0,10380554000.0,,,2673.63,87.2,11922000000.0,391000000.0,456000000.0,324000000.0,65.23,2.44,2.13,206000000.0,-358000000.0,-298000000.0,-372912000.0,7996819000.0,1.73,30.0,298014000.0,160000.0,45.9,45.9,1.1,,4625408,,,,,1957000000.0,,6039819000.0,
3953,,2025-03,6877228000.0,4880176000.0,4811272000.0,3691254000.0,,,1370.2,71.0,5939115000.0,274135000.0,283520000.0,-109789000.0,-30.83,-2.2819121429842255,-1.5964135549962863,-148545000.0,-82620000.0,-157207000.0,-75000000.0,2526052000.0,-2.5,50.0,106850000.0,11000.0,,,3.6,756.0,3511364,2654591184.0,-24.52156989944859,0.5439539852661052,6.613756613756613,1997052000.0,,529000000.0,0.19927738899625608
3954,,2025-03,33384523000.0,24279208000.0,18801113000.0,17979321000.0,1179214000.0,31171000.0,5341.87,70.2,23316657000.0,1377754000.0,1626630000.0,1320253000.0,297.41,5.63,3.95,1974016000.0,-2287115000.0,-326972000.0,-1243000000.0,7579493000.0,8.47,40.0,177600000.0,99112000.0,13.4,20.9,0.7,2995.0,3519575,10541127125.0,10.070273360008068,0.43416272577754594,1.335559265442404,9105315000.0,1210385000.0,-1525822000.0,-0.14474941644345268
3955,,2025-01,23351000000.0,16758000000.0,15453000000.0,13380000000.0,2090000000.0,100000000.0,1663.26,70.9,20904000000.0,1307000000.0,1342000000.0,771000000.0,77.16,4.66,3.3,1707000000.0,-3030000000.0,1053000000.0,-2194000000.0,2779000000.0,8.17,30.0,351000000.0,101000000.0,38.8,51.9,1.8,,9290790,,,,,6593000000.0,2190000000.0,-3814000000.0,
3956,,2021-03,3642762000.0,1885265000.0,1870465000.0,1298434000.0,,43891000.0,314.21,51.8,3786566000.0,147008000.0,152171000.0,111659000.0,18.61,5.92,3.07,-580326000.0,-80888000.0,30400000.0,-39000000.0,425109000.0,-15.33,4.0,26999000.0,,21.5,,1.3,,5952913,,,,,1757497000.0,43891000.0,-1332388000.0,
3958,,2025-06,14008998000.0,9148127000.0,7261221000.0,6954862000.0,350000000.0,,1629.84,65.3,12555556000.0,185608000.0,420474000.0,246097000.0,43.28,2.69,1.76,56792000.0,-683769000.0,-485941000.0,-167000000.0,610863000.0,0.45,20.0,114508000.0,88674000.0,46.2,82.2,1.2,,4455174,,,,,4860871000.0,350000000.0,-4250008000.0,
3960,,2021-06,2019426000.0,1356726000.0,1358226000.0,-99910000.0,,271657000.0,777.5,66.7,2223095000.0,31445000.0,-701000.0,-56353000.0,-34.54,-4.149014965108899,-2.7905454322168772,54783000.0,-59202000.0,651730000.0,-40969000.0,1332773000.0,2.46,,,176000.0,,,,,1746914,,,,,662700000.0,271657000.0,670073000.0,
3961,,2025-12,1449000000.0,1382000000.0,1365791000.0,805677000.0,,,458.8,94.2,1045696000.0,-28000000.0,-26000000.0,-47000000.0,-15.79,-3.441229294965335,-3.243616287094548,-19000000.0,12000000.0,,-768000.0,1173074000.0,-1.82,,,,,,,,2976876,,,,,67000000.0,,1106074000.0,
3962,,2025-03,104861000000.0,49611000000.0,41191000000.0,24054000000.0,5838000000.0,26883000000.0,592.0,39.3,46387000000.0,13515000000.0,,7470000000.0,106.6,18.14,7.12,7836000000.0,-14081000000.0,1324000000.0,-2019000000.0,30185000000.0,16.89,20.9,1351000000.0,4482000000.0,19.4,79.4,3.7,,69579391,,,,,55250000000.0,32721000000.0,-25065000000.0,
